Device,VLAN,Name
n9k17-leaf-sjc05,1034,sjc05-hadoop-01/02-cluster
n9k17-leaf-sjc05,1035,sjc05-vsan-stage2-skype-A
n9k17-leaf-sjc05,1036,sjc05-vsan-stage2-skype-B
n9k17-leaf-sjc05,1037,sjc05-HCX-VXLAN-Transport
n9k17-leaf-sjc05,1038,sjc05-security-infra02
n9k17-leaf-sjc05,1039,sjc05-NSX-T_POC
n9k17-leaf-sjc05,1040,sjc05-Kubernetes-Management
n9k17-leaf-sjc05,1041,sjc05-PKS-Management
n9k17-leaf-sjc05,1042,sjc05-NSX-T-VTEP-POC
n9k17-leaf-sjc05,1043,sjc05-IP-BLOCK-PODs
n9k17-leaf-sjc05,1044,sjc05-nsxt0-uplink
n9k17-leaf-sjc05,1045,sjc05-vsan-security-infra02
n9k17-leaf-sjc05,1046,sjc05-prod-network-lan2
n9k17-leaf-sjc05,1047,sjc05-sc2-Telepresence
n9k17-leaf-sjc05,1048,sjc05-esxi-mgmt
n9k17-leaf-sjc05,1049,sjc05-pks-nonprod01-esximgmt
n9k17-leaf-sjc05,1050,sjc05-pks-nonprod01-vmotion01
n9k17-leaf-sjc05,1051,sjc05-pks-nonprod01-vsan
n9k17-leaf-sjc05,1052,sjc05-pks-nonprod01-vtep
n9k17-leaf-sjc05,1053,sjc05-pks-nonprod01-nsxt0uplink
n9k17-leaf-sjc05,1054,sjc05-pks-nsxmgmt
n9k17-leaf-sjc05,1055,sjc05-federal-esxmgmt
n9k17-leaf-sjc05,1056,sjc05-pks-nonprod01-nsxt0uplink1
n9k17-leaf-sjc05,1057,sjc05-pks-nonprod01-nsxt0uplink2
n9k17-leaf-sjc05,1058,sjc05-vtep-vmotion
n9k17-leaf-sjc05,1059,VLAN1059
n9k17-leaf-sjc05,1060,SJC05-FG3/4-TRUST
n9k17-leaf-sjc05,1061,sjc05-federal-vsan-L2
n9k17-leaf-sjc05,1062,sjc05-federal-vmotion-L2
n9k17-leaf-sjc05,1063,sjc05-Loadbalancer-DC
n9k17-leaf-sjc05,1064,sjc05-vgrid-rackheartbeat-L2
n9k17-leaf-sjc05,1065,sjc05-Turbovsan-exsimgmt
n9k17-leaf-sjc05,1066,sjc05-Turbovsan-vm
n9k17-leaf-sjc05,1067,VLAN1067
n9k17-leaf-sjc05,1068,sjc05-SEC-Team-Panorama-Server
n9k17-leaf-sjc05,1069,sjc05-asa-trust-anyconnect
n9k17-leaf-sjc05,1070,reserved_vSAN_mgmt
n9k17-leaf-sjc05,1071,reserved_vSAN_route
n9k17-leaf-sjc05,1072,reserved_vSAN_private
n9k17-leaf-sjc05,1073,sjc05-vgrid-prod2
n9k17-leaf-sjc05,1074,sjc05-vgrid-prod3
n9k17-leaf-sjc05,1075,sjc05-vgrid-prod4
n9k17-leaf-sjc05,1076,sjc05-vgrid-stage1
n9k17-leaf-sjc05,1077,sjc05-vgrid-stage2
n9k17-leaf-sjc05,1078,sjc05-vgrid-stage3
n9k17-leaf-sjc05,1079,sjc05-vgrid-decc-01
n9k17-leaf-sjc05,1080,sjc05-vgrid-decc-nsx-edge
n9k17-leaf-sjc05,1081,VLAN1081
n9k17-leaf-sjc05,1082,VLAN1082
n9k17-leaf-sjc05,1083,VLAN1083
n9k17-leaf-sjc05,1084,VLAN1084
n9k17-leaf-sjc05,1085,SCDC2-VCF-VXLAN
n9k17-leaf-sjc05,1086,sjc05-genesys-fw-trust
n9k17-leaf-sjc05,1087,sjc05-tkg-avi-ingress-pool
n9k17-leaf-sjc05,1088,VLAN1088
n9k17-leaf-sjc05,1089,VLAN1089
n9k17-leaf-sjc05,1090,VLAN1090
n9k17-leaf-sjc05,1091,VLAN1091
n9k17-leaf-sjc05,1092,sc2-vcf-vsan
n9k17-leaf-sjc05,1093,sc2-vcf-vxlan-mgmt-vtep
n9k17-leaf-sjc05,1094,sc2-vcf-m01-mgmt-uplink01
n9k17-leaf-sjc05,1095,sc2-vcf-m01-mgmt-uplink02
n9k17-leaf-sjc05,1096,sc2-vcf-mgmt-edge-overlay
n9k17-leaf-sjc05,1097,sc2-vcf-vxlan-wrkld-vtep
n9k17-leaf-sjc05,1098,sc2-vcf-m01-wrkld-uplink01
n9k17-leaf-sjc05,1099,sc2-vcf-m01-wrkld-uplink02
n9k17-leaf-sjc05,1100,sc2-vcf-wrkld-edge-overlay
n9k17-leaf-sjc05,1101,sjc05-hadoop-3
n9k17-leaf-sjc05,1102,VLAN1102
n9k17-leaf-sjc05,1103,VLAN1103
n9k17-leaf-sjc05,1104,VLAN1104
n9k17-leaf-sjc05,1105,VLAN1105
n9k17-leaf-sjc05,1106,VLAN1106
n9k17-leaf-sjc05,1107,sjc05-cloudinfresxi-mgmt
n9k17-leaf-sjc05,1108,sjc05-cloudinf-esxi-vmotion
n9k17-leaf-sjc05,1109,sjc05-cloudinf-vcf-vsan
n9k17-leaf-sjc05,1110,sjc05-cloudinf-vcf-mgmt-vtep
n9k17-leaf-sjc05,1111,sjc05-cloudinf-vcf-mgmt-uplink01
n9k17-leaf-sjc05,1112,sjc05-cloudinf-vcf-mgmt-uplink02
n9k17-leaf-sjc05,1113,sjc05-cloudinf-vcf-mgmt-edge-ov
n9k17-leaf-sjc05,1114,sjc05-cloudinf-vcf-wrkld-uplink1
n9k17-leaf-sjc05,1115,sjc05-cloudinf-vcf-wrkld-uplink2
n9k17-leaf-sjc05,1116,sjc05-cloudinf-vcf-wrkld-edge-ov
n9k17-leaf-sjc05,1117,VLAN1117
n9k17-leaf-sjc05,1118,VLAN1118
n9k17-leaf-sjc05,1119,VLAN1119
n9k17-leaf-sjc05,1120,VLAN1120
n9k17-leaf-sjc05,1121,VLAN1121
n9k17-leaf-sjc05,1122,VLAN1122
n9k17-leaf-sjc05,1123,VLAN1123
n9k17-leaf-sjc05,1124,sjc05-tkg-vsan
n9k17-leaf-sjc05,1125,sjc05-tkg-vmotion
n9k17-leaf-sjc05,1126,VLAN1126
n9k17-leaf-sjc05,1127,VLAN1127
n9k17-leaf-sjc05,1128,VLAN1128
n9k17-leaf-sjc05,1129,VLAN1129
n9k17-leaf-sjc05,1130,VLAN1130
n9k17-leaf-sjc05,1131,VLAN1131
n9k17-leaf-sjc05,1132,VLAN1132
n9k17-leaf-sjc05,1133,VLAN1133
n9k17-leaf-sjc05,1134,VLAN1134
n9k17-leaf-sjc05,1135,VLAN1135
n9k17-leaf-sjc05,1136,VLAN1136
n9k17-leaf-sjc05,1137,VLAN1137
n9k17-leaf-sjc05,1138,VLAN1138
n9k17-leaf-sjc05,1139,VLAN1139
n9k17-leaf-sjc05,1140,VLAN1140
n9k17-leaf-sjc05,1141,VLAN1141
n9k17-leaf-sjc05,1142,VLAN1142
n9k17-leaf-sjc05,1143,VLAN1143
n9k17-leaf-sjc05,1144,VLAN1144
n9k17-leaf-sjc05,1145,VLAN1145
n9k17-leaf-sjc05,1146,VLAN1146
n9k17-leaf-sjc05,1147,VLAN1147
n9k17-leaf-sjc05,1148,VLAN1148
n9k17-leaf-sjc05,1149,VLAN1149
n9k17-leaf-sjc05,1150,VLAN1150
n9k17-leaf-sjc05,1151,VLAN1151
n9k17-leaf-sjc05,1152,VLAN1152
n9k17-leaf-sjc05,1153,VLAN1153
n9k17-leaf-sjc05,1154,VLAN1154
n9k17-leaf-sjc05,1155,VLAN1155
n9k17-leaf-sjc05,1156,VLAN1156
n9k17-leaf-sjc05,1157,VLAN1157
n9k17-leaf-sjc05,1158,VLAN1158
n9k17-leaf-sjc05,1159,VLAN1159
n9k17-leaf-sjc05,1160,VLAN1160
n9k17-leaf-sjc05,1161,VLAN1161
n9k17-leaf-sjc05,1162,VLAN1162
n9k17-leaf-sjc05,1163,VLAN1163
n9k17-leaf-sjc05,1164,VLAN1164
n9k17-leaf-sjc05,1165,VLAN1165
n9k17-leaf-sjc05,1166,VLAN1166
n9k17-leaf-sjc05,1167,VLAN1167
n9k17-leaf-sjc05,1168,VLAN1168
n9k17-leaf-sjc05,1169,VLAN1169
n9k17-leaf-sjc05,1170,VLAN1170
n9k17-leaf-sjc05,1171,VLAN1171
n9k17-leaf-sjc05,1172,VLAN1172
n9k17-leaf-sjc05,1173,VLAN1173
n9k17-leaf-sjc05,1174,VLAN1174
n9k17-leaf-sjc05,1175,VLAN1175
n9k17-leaf-sjc05,1176,VLAN1176
n9k17-leaf-sjc05,1177,VLAN1177
n9k17-leaf-sjc05,1178,VLAN1178
n9k17-leaf-sjc05,1179,VLAN1179
n9k17-leaf-sjc05,1180,VLAN1180
n9k17-leaf-sjc05,1181,VLAN1181
n9k17-leaf-sjc05,1182,VLAN1182
n9k17-leaf-sjc05,1183,VLAN1183
n9k17-leaf-sjc05,1184,VLAN1184
n9k17-leaf-sjc05,1185,VLAN1185
n9k17-leaf-sjc05,1186,VLAN1186
n9k17-leaf-sjc05,1187,VLAN1187
n9k17-leaf-sjc05,1188,VLAN1188
n9k17-leaf-sjc05,1189,VLAN1189
n9k17-leaf-sjc05,1190,VLAN1190
n9k17-leaf-sjc05,1191,VLAN1191
n9k17-leaf-sjc05,1192,VLAN1192
n9k17-leaf-sjc05,1193,VLAN1193
n9k17-leaf-sjc05,1194,VLAN1194
n9k17-leaf-sjc05,1195,VLAN1195
n9k17-leaf-sjc05,1196,VLAN1196
n9k17-leaf-sjc05,1197,VLAN1197
n9k17-leaf-sjc05,1198,VLAN1198
n9k17-leaf-sjc05,1199,VLAN1199
n9k17-leaf-sjc05,1200,VLAN1200
n9k17-leaf-sjc05,1201,VLAN1201
n9k17-leaf-sjc05,1202,VLAN1202
n9k17-leaf-sjc05,1203,VLAN1203
n9k17-leaf-sjc05,1204,VLAN1204
n9k17-leaf-sjc05,1205,VLAN1205
n9k17-leaf-sjc05,1206,VLAN1206
n9k17-leaf-sjc05,1207,VLAN1207
n9k17-leaf-sjc05,1208,VLAN1208
n9k17-leaf-sjc05,1209,VLAN1209
n9k17-leaf-sjc05,1210,VLAN1210
n9k17-leaf-sjc05,1211,VLAN1211
n9k17-leaf-sjc05,1212,VLAN1212
n9k17-leaf-sjc05,1213,VLAN1213
n9k17-leaf-sjc05,1214,VLAN1214
n9k17-leaf-sjc05,1215,VLAN1215
n9k17-leaf-sjc05,1216,VLAN1216
n9k17-leaf-sjc05,1217,VLAN1217
n9k17-leaf-sjc05,1218,VLAN1218
n9k17-leaf-sjc05,1219,VLAN1219
n9k17-leaf-sjc05,1220,VLAN1220
n9k17-leaf-sjc05,1221,VLAN1221
n9k17-leaf-sjc05,1222,VLAN1222
n9k17-leaf-sjc05,1223,VLAN1223
n9k17-leaf-sjc05,1224,VLAN1224
n9k17-leaf-sjc05,1225,VLAN1225
n9k17-leaf-sjc05,1226,VLAN1226
n9k17-leaf-sjc05,1227,VLAN1227
n9k17-leaf-sjc05,1228,VLAN1228
n9k17-leaf-sjc05,1229,VLAN1229
n9k17-leaf-sjc05,1230,VLAN1230
n9k17-leaf-sjc05,1231,VLAN1231
n9k17-leaf-sjc05,1232,VLAN1232
n9k17-leaf-sjc05,1233,VLAN1233
n9k17-leaf-sjc05,1234,VLAN1234
n9k17-leaf-sjc05,1235,VLAN1235
n9k17-leaf-sjc05,1236,VLAN1236
n9k17-leaf-sjc05,1237,VLAN1237
n9k17-leaf-sjc05,1238,VLAN1238
n9k17-leaf-sjc05,1239,VLAN1239
n9k17-leaf-sjc05,1240,VLAN1240
n9k17-leaf-sjc05,1241,VLAN1241
n9k17-leaf-sjc05,1242,VLAN1242
n9k17-leaf-sjc05,1243,VLAN1243
n9k17-leaf-sjc05,1244,VLAN1244
n9k17-leaf-sjc05,1245,VLAN1245
n9k17-leaf-sjc05,1246,VLAN1246
n9k17-leaf-sjc05,1247,VLAN1247
n9k17-leaf-sjc05,1248,VLAN1248
n9k17-leaf-sjc05,1249,VLAN1249
n9k17-leaf-sjc05,1250,VLAN1250
n9k17-leaf-sjc05,1251,VLAN1251
n9k17-leaf-sjc05,1252,VLAN1252
n9k17-leaf-sjc05,1253,VLAN1253
n9k17-leaf-sjc05,1254,VLAN1254
n9k17-leaf-sjc05,1255,VLAN1255
n9k17-leaf-sjc05,1256,VLAN1256
n9k17-leaf-sjc05,1257,VLAN1257
n9k17-leaf-sjc05,1258,VLAN1258
n9k17-leaf-sjc05,1259,VLAN1259
n9k17-leaf-sjc05,1260,VLAN1260
n9k17-leaf-sjc05,1261,VLAN1261
n9k17-leaf-sjc05,1262,VLAN1262
n9k17-leaf-sjc05,1263,VLAN1263
n9k17-leaf-sjc05,1264,VLAN1264
n9k17-leaf-sjc05,1265,VLAN1265
n9k17-leaf-sjc05,1266,VLAN1266
n9k17-leaf-sjc05,1267,VLAN1267
n9k17-leaf-sjc05,1268,VLAN1268
n9k17-leaf-sjc05,1269,VLAN1269
n9k17-leaf-sjc05,1270,VLAN1270
n9k17-leaf-sjc05,1271,VLAN1271
n9k17-leaf-sjc05,1272,VLAN1272
n9k17-leaf-sjc05,1273,VLAN1273
n9k17-leaf-sjc05,1274,VLAN1274
n9k17-leaf-sjc05,1275,VLAN1275
n9k17-leaf-sjc05,1276,VLAN1276
n9k17-leaf-sjc05,1277,VLAN1277
n9k17-leaf-sjc05,1278,VLAN1278
n9k17-leaf-sjc05,1279,VLAN1279
n9k17-leaf-sjc05,1280,VLAN1280
n9k17-leaf-sjc05,1281,VLAN1281
n9k17-leaf-sjc05,1282,VLAN1282
n9k17-leaf-sjc05,1283,VLAN1283
n9k17-leaf-sjc05,1284,VLAN1284
n9k17-leaf-sjc05,1285,VLAN1285
n9k17-leaf-sjc05,1286,VLAN1286
n9k17-leaf-sjc05,1287,VLAN1287
n9k17-leaf-sjc05,1288,VLAN1288
n9k17-leaf-sjc05,1289,VLAN1289
n9k17-leaf-sjc05,1290,VLAN1290
n9k17-leaf-sjc05,1291,VLAN1291
n9k17-leaf-sjc05,1292,VLAN1292
n9k17-leaf-sjc05,1293,VLAN1293
n9k17-leaf-sjc05,1294,VLAN1294
n9k17-leaf-sjc05,1295,VLAN1295
n9k17-leaf-sjc05,1296,VLAN1296
n9k17-leaf-sjc05,1297,VLAN1297
n9k17-leaf-sjc05,1298,VLAN1298
n9k17-leaf-sjc05,1299,VLAN1299
n9k17-leaf-sjc05,1300,VLAN1300
n9k17-leaf-sjc05,1301,VLAN1301
n9k17-leaf-sjc05,1302,VLAN1302
n9k17-leaf-sjc05,1303,VLAN1303
n9k17-leaf-sjc05,1304,VLAN1304
n9k17-leaf-sjc05,1305,VLAN1305
n9k17-leaf-sjc05,1306,VLAN1306
n9k17-leaf-sjc05,1307,VLAN1307
n9k17-leaf-sjc05,1308,VLAN1308
n9k17-leaf-sjc05,1309,VLAN1309
n9k17-leaf-sjc05,1310,VLAN1310
n9k17-leaf-sjc05,1311,VLAN1311
n9k17-leaf-sjc05,1312,VLAN1312
n9k17-leaf-sjc05,1313,VLAN1313
n9k17-leaf-sjc05,1314,VLAN1314
n9k17-leaf-sjc05,1315,VLAN1315
n9k17-leaf-sjc05,1316,VLAN1316
n9k17-leaf-sjc05,1317,VLAN1317
n9k17-leaf-sjc05,1318,VLAN1318
n9k17-leaf-sjc05,1319,VLAN1319
n9k17-leaf-sjc05,1320,VLAN1320
n9k17-leaf-sjc05,1321,VLAN1321
n9k17-leaf-sjc05,1322,VLAN1322
n9k17-leaf-sjc05,1323,VLAN1323
n9k17-leaf-sjc05,1324,VLAN1324
n9k17-leaf-sjc05,1325,VLAN1325
n9k17-leaf-sjc05,1326,VLAN1326
n9k17-leaf-sjc05,1327,VLAN1327
n9k17-leaf-sjc05,1328,VLAN1328
n9k17-leaf-sjc05,1329,VLAN1329
n9k17-leaf-sjc05,1330,VLAN1330
n9k17-leaf-sjc05,1331,VLAN1331
n9k17-leaf-sjc05,1332,VLAN1332
n9k17-leaf-sjc05,1333,VLAN1333
n9k17-leaf-sjc05,1334,VLAN1334
n9k17-leaf-sjc05,1335,VLAN1335
n9k17-leaf-sjc05,1336,VLAN1336
n9k17-leaf-sjc05,1337,VLAN1337
n9k17-leaf-sjc05,1338,VLAN1338
n9k17-leaf-sjc05,1339,VLAN1339
n9k17-leaf-sjc05,1340,VLAN1340
n9k17-leaf-sjc05,1341,VLAN1341
n9k17-leaf-sjc05,1342,VLAN1342
n9k17-leaf-sjc05,1343,VLAN1343
n9k17-leaf-sjc05,1344,VLAN1344
n9k17-leaf-sjc05,1345,VLAN1345
n9k17-leaf-sjc05,1346,VLAN1346
n9k17-leaf-sjc05,1347,VLAN1347
n9k17-leaf-sjc05,1348,VLAN1348
n9k17-leaf-sjc05,1349,VLAN1349
n9k17-leaf-sjc05,1350,VLAN1350
n9k17-leaf-sjc05,1351,VLAN1351
n9k17-leaf-sjc05,1352,VLAN1352
n9k17-leaf-sjc05,1353,VLAN1353
n9k17-leaf-sjc05,1354,VLAN1354
n9k17-leaf-sjc05,1355,VLAN1355
n9k17-leaf-sjc05,1356,VLAN1356
n9k17-leaf-sjc05,1357,VLAN1357
n9k17-leaf-sjc05,1358,VLAN1358
n9k17-leaf-sjc05,1359,VLAN1359
n9k17-leaf-sjc05,1360,VLAN1360
n9k17-leaf-sjc05,1361,VLAN1361
n9k17-leaf-sjc05,1362,VLAN1362
n9k17-leaf-sjc05,1363,VLAN1363
n9k17-leaf-sjc05,1364,VLAN1364
n9k17-leaf-sjc05,1365,VLAN1365
n9k17-leaf-sjc05,1366,VLAN1366
n9k17-leaf-sjc05,1367,VLAN1367
n9k17-leaf-sjc05,1368,VLAN1368
n9k17-leaf-sjc05,1369,VLAN1369
n9k17-leaf-sjc05,1370,VLAN1370
n9k17-leaf-sjc05,1371,VLAN1371
n9k17-leaf-sjc05,1372,VLAN1372
n9k17-leaf-sjc05,1373,VLAN1373
n9k17-leaf-sjc05,1374,VLAN1374
n9k17-leaf-sjc05,1375,VLAN1375
n9k17-leaf-sjc05,1376,VLAN1376
n9k17-leaf-sjc05,1377,VLAN1377
n9k17-leaf-sjc05,1378,VLAN1378
n9k17-leaf-sjc05,1379,VLAN1379
n9k17-leaf-sjc05,1380,VLAN1380
n9k17-leaf-sjc05,1381,VLAN1381
n9k17-leaf-sjc05,1382,VLAN1382
n9k17-leaf-sjc05,1383,VLAN1383
n9k17-leaf-sjc05,1384,VLAN1384
n9k17-leaf-sjc05,1385,VLAN1385
n9k17-leaf-sjc05,1386,VLAN1386
n9k17-leaf-sjc05,1387,VLAN1387
n9k17-leaf-sjc05,1388,VLAN1388
n9k17-leaf-sjc05,1389,VLAN1389
n9k17-leaf-sjc05,1390,VLAN1390
n9k17-leaf-sjc05,1391,VLAN1391
n9k17-leaf-sjc05,1392,VLAN1392
n9k17-leaf-sjc05,1393,VLAN1393
n9k17-leaf-sjc05,1394,VLAN1394
n9k17-leaf-sjc05,1395,VLAN1395
n9k17-leaf-sjc05,1396,VLAN1396
n9k17-leaf-sjc05,1397,VLAN1397
n9k17-leaf-sjc05,1398,VLAN1398
n9k17-leaf-sjc05,1399,VLAN1399
n9k17-leaf-sjc05,1400,VLAN1400
n9k17-leaf-sjc05,1401,VLAN1401
n9k17-leaf-sjc05,1402,VLAN1402
n9k17-leaf-sjc05,1403,VLAN1403
n9k17-leaf-sjc05,1404,VLAN1404
n9k17-leaf-sjc05,1405,VLAN1405
n9k17-leaf-sjc05,1406,VLAN1406
n9k17-leaf-sjc05,1407,VLAN1407
n9k17-leaf-sjc05,1408,VLAN1408
n9k17-leaf-sjc05,1409,VLAN1409
n9k17-leaf-sjc05,1410,VLAN1410
n9k17-leaf-sjc05,1411,VLAN1411
n9k17-leaf-sjc05,1412,VLAN1412
n9k17-leaf-sjc05,1413,VLAN1413
n9k17-leaf-sjc05,1414,VLAN1414
n9k17-leaf-sjc05,1415,VLAN1415
n9k17-leaf-sjc05,1416,VLAN1416
n9k17-leaf-sjc05,1417,VLAN1417
n9k17-leaf-sjc05,1418,VLAN1418
n9k17-leaf-sjc05,1419,VLAN1419
n9k17-leaf-sjc05,1420,VLAN1420
n9k17-leaf-sjc05,1421,VLAN1421
n9k17-leaf-sjc05,1422,VLAN1422
n9k17-leaf-sjc05,1423,VLAN1423
n9k17-leaf-sjc05,1424,VLAN1424
n9k17-leaf-sjc05,1425,VLAN1425
n9k17-leaf-sjc05,1426,VLAN1426
n9k17-leaf-sjc05,1427,VLAN1427
n9k17-leaf-sjc05,1428,VLAN1428
n9k17-leaf-sjc05,1429,VLAN1429
n9k17-leaf-sjc05,1430,VLAN1430
n9k17-leaf-sjc05,1431,VLAN1431
n9k17-leaf-sjc05,1432,VLAN1432
n9k17-leaf-sjc05,1433,VLAN1433
n9k17-leaf-sjc05,1434,VLAN1434
n9k17-leaf-sjc05,1435,VLAN1435
n9k17-leaf-sjc05,1436,VLAN1436
n9k17-leaf-sjc05,1437,VLAN1437
n9k17-leaf-sjc05,1438,VLAN1438
n9k17-leaf-sjc05,1439,VLAN1439
n9k17-leaf-sjc05,1440,VLAN1440
n9k17-leaf-sjc05,1441,VLAN1441
n9k17-leaf-sjc05,1442,VLAN1442
n9k17-leaf-sjc05,1443,VLAN1443
n9k17-leaf-sjc05,1444,VLAN1444
n9k17-leaf-sjc05,1445,VLAN1445
n9k17-leaf-sjc05,1446,VLAN1446
n9k17-leaf-sjc05,1447,VLAN1447
n9k17-leaf-sjc05,1448,VLAN1448
n9k17-leaf-sjc05,1449,VLAN1449
n9k17-leaf-sjc05,1450,VLAN1450
n9k17-leaf-sjc05,1451,VLAN1451
n9k17-leaf-sjc05,1452,VLAN1452
n9k17-leaf-sjc05,1453,VLAN1453
n9k17-leaf-sjc05,1454,VLAN1454
n9k17-leaf-sjc05,1455,VLAN1455
n9k17-leaf-sjc05,1456,VLAN1456
n9k17-leaf-sjc05,1457,VLAN1457
n9k17-leaf-sjc05,1458,VLAN1458
n9k17-leaf-sjc05,1459,VLAN1459
n9k17-leaf-sjc05,1460,VLAN1460
n9k17-leaf-sjc05,1461,VLAN1461
n9k17-leaf-sjc05,1462,VLAN1462
n9k17-leaf-sjc05,1463,VLAN1463
n9k17-leaf-sjc05,1464,VLAN1464
n9k17-leaf-sjc05,1465,VLAN1465
n9k17-leaf-sjc05,1466,VLAN1466
n9k17-leaf-sjc05,1467,VLAN1467
n9k17-leaf-sjc05,1468,VLAN1468
n9k17-leaf-sjc05,1469,VLAN1469
n9k17-leaf-sjc05,1470,VLAN1470
n9k17-leaf-sjc05,1471,VLAN1471
n9k17-leaf-sjc05,1472,VLAN1472
n9k17-leaf-sjc05,1473,VLAN1473
n9k17-leaf-sjc05,1474,VLAN1474
n9k17-leaf-sjc05,1475,VLAN1475
n9k17-leaf-sjc05,1476,VLAN1476
n9k17-leaf-sjc05,1477,VLAN1477
n9k17-leaf-sjc05,1478,VLAN1478
n9k17-leaf-sjc05,1479,VLAN1479
n9k17-leaf-sjc05,1480,VLAN1480
n9k17-leaf-sjc05,1481,VLAN1481
n9k17-leaf-sjc05,1482,VLAN1482
n9k17-leaf-sjc05,1483,VLAN1483
n9k17-leaf-sjc05,1484,VLAN1484
n9k17-leaf-sjc05,1485,VLAN1485
n9k17-leaf-sjc05,1486,VLAN1486
n9k17-leaf-sjc05,1487,VLAN1487
n9k17-leaf-sjc05,1488,VLAN1488
n9k17-leaf-sjc05,1489,VLAN1489
n9k17-leaf-sjc05,1490,VLAN1490
n9k17-leaf-sjc05,1491,VLAN1491
n9k17-leaf-sjc05,1492,VLAN1492
n9k17-leaf-sjc05,1493,VLAN1493
n9k17-leaf-sjc05,1494,VLAN1494
n9k17-leaf-sjc05,1495,VLAN1495
n9k17-leaf-sjc05,1496,VLAN1496
n9k17-leaf-sjc05,1497,VLAN1497
n9k17-leaf-sjc05,1498,VLAN1498
n9k17-leaf-sjc05,1499,VLAN1499
n9k17-leaf-sjc05,1500,SJC3-EVORACK-MGMTILO
n9k17-leaf-sjc05,1501,SJC3-EVORACK-WORKESXI
n9k17-leaf-sjc05,1502,IT-Security-Server
n9k17-leaf-sjc05,1503,VLAN1503
n9k17-leaf-sjc05,1505,mgmt1-sc9_10.253.4.0/24
n9k17-leaf-sjc05,1506,VLAN1506
n9k17-leaf-sjc05,1509,VLAN1509
n9k17-leaf-sjc05,1513,OSDC_DNS_LB_F
n9k17-leaf-sjc05,1514,OSDC_DNS_LB_F5
n9k17-leaf-sjc05,1515,VLAN1515
n9k17-leaf-sjc05,1519,VLAN1519
n9k17-leaf-sjc05,1522,VLAN1522
n9k17-leaf-sjc05,1524,VLAN1524
n9k17-leaf-sjc05,1526,VLAN1526
n9k17-leaf-sjc05,1531,VLAN1531
n9k17-leaf-sjc05,1532,SJC05-PROD-Tier2-Server-Mgmt
n9k17-leaf-sjc05,1533,Corp-VoiceSBCFW
n9k17-leaf-sjc05,1534,VLAN1534
n9k17-leaf-sjc05,1535,VLAN1535
n9k17-leaf-sjc05,1537,VLAN1537
n9k17-leaf-sjc05,1538,VLAN1538
n9k17-leaf-sjc05,1539,VLAN1539
n9k17-leaf-sjc05,1540,EXTRANET
n9k17-leaf-sjc05,1542,VLAN1542
n9k17-leaf-sjc05,1543,CATALOG
n9k17-leaf-sjc05,1544,VLAN1544
n9k17-leaf-sjc05,1546,VLAN1546
n9k17-leaf-sjc05,1549,VLAN1549
n9k17-leaf-sjc05,1550,VLAN1550
n9k17-leaf-sjc05,1551,VLAN1551
n9k17-leaf-sjc05,1552,VLAN1552
n9k17-leaf-sjc05,1553,VLAN1553
n9k17-leaf-sjc05,1554,VLAN1554
n9k17-leaf-sjc05,1555,VLAN1555
n9k17-leaf-sjc05,1556,VLAN1556
n9k17-leaf-sjc05,1557,VLAN1557
n9k17-leaf-sjc05,1558,VLAN1558
n9k17-leaf-sjc05,1559,VLAN1559
n9k17-leaf-sjc05,1560,VLAN1560
n9k17-leaf-sjc05,1561,VLAN1561
n9k17-leaf-sjc05,1562,VLAN1562
n9k17-leaf-sjc05,1563,VLAN1563
n9k17-leaf-sjc05,1564,VLAN1564
n9k17-leaf-sjc05,1565,VLAN1565
n9k17-leaf-sjc05,1566,VLAN1566
n9k17-leaf-sjc05,1567,VLAN1567
n9k17-leaf-sjc05,1568,VLAN1568
n9k17-leaf-sjc05,1569,VLAN1569
n9k17-leaf-sjc05,1570,VLAN1570
n9k17-leaf-sjc05,1571,VLAN1571
n9k17-leaf-sjc05,1572,VLAN1572
n9k17-leaf-sjc05,1573,VLAN1573
n9k17-leaf-sjc05,1574,VLAN1574
n9k17-leaf-sjc05,1575,VLAN1575
n9k17-leaf-sjc05,1576,VLAN1576
n9k17-leaf-sjc05,1577,VLAN1577
n9k17-leaf-sjc05,1578,VLAN1578
n9k17-leaf-sjc05,1579,VLAN1579
n9k17-leaf-sjc05,1580,VLAN1580
n9k17-leaf-sjc05,1581,VLAN1581
n9k17-leaf-sjc05,1582,VLAN1582
n9k17-leaf-sjc05,1583,VLAN1583
n9k17-leaf-sjc05,1584,VLAN1584
n9k17-leaf-sjc05,1585,VLAN1585
n9k17-leaf-sjc05,1586,VLAN1586
n9k17-leaf-sjc05,1587,VLAN1587
n9k17-leaf-sjc05,1588,VLAN1588
n9k17-leaf-sjc05,1589,VLAN1589
n9k17-leaf-sjc05,1590,VLAN1590
n9k17-leaf-sjc05,1591,VLAN1591
n9k17-leaf-sjc05,1592,VLAN1592
n9k17-leaf-sjc05,1593,VLAN1593
n9k17-leaf-sjc05,1594,VLAN1594
n9k17-leaf-sjc05,1595,VLAN1595
n9k17-leaf-sjc05,1596,VLAN1596
n9k17-leaf-sjc05,1597,VLAN1597
n9k17-leaf-sjc05,1598,VLAN1598
n9k17-leaf-sjc05,1599,VLAN1599
n9k17-leaf-sjc05,1600,sjc05-sap-stage-vm-network
n9k17-leaf-sjc05,1601,sjc05-stage-oracle-rac-heatbeat
n9k17-leaf-sjc05,1602,sjc05-sap-stage2-vm-network
